id,createdTime,Subcategory Name,Created Date,Status,Taxonomy Version,Parent Category,Last Updated,Solutions
recbuTDYNyxqQx5We,2025-01-28T07:45:33.000Z,Backup Power Systems,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Infrastructure Adaptation""]",2025-02-09T21:43:29.000Z,"[""EV Charging Stations with Battery Backup"",""Solar and Battery Power Backup for Emergency Facilities""]"
reccZWgnoBWObfFIy,2025-01-28T07:45:53.000Z,Small Business Continuity Tools,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Community Resilience""]",2025-01-28T07:45:53.000Z,
reccklqCJDA3Z6k9Y,2025-01-28T07:45:34.000Z,Green Roof Technologies,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Infrastructure Adaptation""]",2025-02-09T21:43:29.000Z,"[""Smart Sustainable Systems for Urban Heat and Rainfall Management"",""Integrated Green Roof with Solar PV System""]"
recctnPdoRh9eWIWn,2025-01-28T07:45:41.000Z,Soil Health Tracking Platforms,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Ecosystem Protection""]",2025-01-28T07:45:41.000Z,
recd3XqR3Yfejko9w,2025-01-28T07:46:00.000Z,Resilient Infrastructure Financing,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Economic Resilience""]",2025-02-09T21:43:29.000Z,"[""Property Assessed Clean Energy (PACE) Financing Program"",""Melbourne Renewable Energy Project (MREP)"",""Energy Infrastructure Resiliency Competition""]"
recdf2oLf8kuRaBqq,2025-01-28T07:45:37.000Z,Damage Assessment Applications,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Emergency Management""]",2025-02-09T21:43:29.000Z,"[""Temporal Service Outage Maps"",""3D Mapping for Emergency Support""]"
recdhiob1FTiueKBg,2025-01-28T07:45:48.000Z,Pandemic Preparedness Systems,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Health Adaptation""]",2025-01-28T07:45:48.000Z,
recdySzo0a7GjCRjr,2025-01-28T07:45:57.000Z,Learning Management Platforms,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Adaptation Planning""]",2025-02-09T21:43:29.000Z,"[""Digital Job Training"",""E-learning Platform""]"
rece2eEmmbRHT7TQC,2025-01-28T07:45:30.000Z,Drought Monitoring Platforms,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Hazard Monitoring""]",2025-01-28T07:45:30.000Z,
rece9lHpaPPOJKhsD,2025-01-28T07:45:57.000Z,Resilience Metrics Systems,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Adaptation Planning""]",2025-02-09T21:43:29.000Z,"[""City Resilience Index (CRI)"",""City Resilience Index (CRI) Tool"",""City Resilience Index"",""MER Platform for KPI Monitoring"",""City Resilience Index Monitoring"",""Resiliency Indicator Framework""]"
recewHmXlXUiSJDXz,2025-01-28T07:45:46.000Z,Urban Cooling Networks,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Health Adaptation""]",2025-01-28T07:45:46.000Z,
recgKw8lsQZssWapB,2025-01-28T07:45:51.000Z,Crop Disease Tracking,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Food System Adaptation""]",2025-01-28T07:45:51.000Z,
recgdHgF4VvLUIivn,2025-01-28T07:45:47.000Z,Telehealth Infrastructure,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Health Adaptation""]",2025-02-09T21:43:29.000Z,"[""Digital Platforms for Health and Social Services"",""Tele-health Systems"",""IoT in Health Care Services for Smart City Development""]"
recggq8gJe3HEisis,2025-01-28T07:45:36.000Z,Shelter Management Platforms,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Emergency Management""]",2025-01-28T07:45:36.000Z,
recgoWOsPlSRHtvnh,2025-01-28T07:45:33.000Z,Resilient Telecommunications,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Infrastructure Adaptation""]",2025-02-09T21:43:29.000Z,"[""Underground Cellular Access and WiFi"",""Upgraded Transit Information Systems"",""Integrated Transportation App"",""Retrofitted Urban Furniture with Smart Features"",""Transportation Network Modernization"",""Smart Cybersecurity Network for IT Resilience"",""Backup Data Center for Continuity of Operations"",""Public Wi-Fi Network for Resilience"",""Resilient Telecommunications Networks"",""Resilient Information Technology Infrastructure"",""RISE: NYC Resiliency Technologies"",""Smart Utilities Policy"",""Telecom Utilidor"",""Green Line Speed and Reliability Technology Improvements"",""EV Charging Network"",""Protection of Critical Digital Assets"",""Dig Once Policy for Broadband Deployment"",""Wi-Fi on Public Buses and Light-Rail"",""Investment in Dark Fibre"",""5G-enabled zone model"",""5G-Ready Infrastructure"",""Cybersecurity Innovation Incubator"",""Regional Transportation Resilience Data Integration"",""Cybersecurity Platform"",""Critical Digital Asset Mapping and Monitoring"",""Smart Learning Hubs with High-Speed Broadband"",""Data Centers for Resilience and Efficiency"",""Managed Security Service Provider (MSSP) for Infrastructure Resilience"",""SCADA System Security Enhancement"",""Cyber Resilience Strategy"",""Smart Transportation System"",""Dedicated Portable/Off-Grid Power Generation"",""Network Redundancy with Diverse Cable Routes"",""Cloud RAN for Mobile Networks"",""ZEV Infrastructure Development"",""Electric Vehicle Charging Infrastructure"",""Integrated Multimodal Communication Hub"",""Cybersecurity Platform"",""Resilience-Building Transit Investments"",""Expansion of Electric Vehicle Fleets and Charging Infrastructure"",""Critical Digital Asset Mapping and Monitoring"",""LinkNYC Public Wi-Fi Network"",""Telecommunications Resiliency Initiatives"",""Resilient Information Technology Infrastructure"",""RISE : NYC Resiliency Technologies""]"
rech1ekNYeTNTpPeF,2025-01-28T07:46:03.000Z,Open Data Sharing Platforms,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Data Integration Platforms""]",2025-02-09T21:43:29.000Z,"[""Enterprise Data Platform for Resilience"",""SmartATL Data Analysis Tools"",""NY Solar Map and Portal"",""NY Solar Map and Portal"",""Environmental Project Information Center (EPIC)"",""SPEED2.0 Environmental Research Engine"",""GIS and Data-Sharing Platforms"",""Centralized Data Repository and Library of Models"",""iWASD Open Source GIS Data Hub"",""Resilient305 ArcGIS Hub"",""iWASD open source GIS data hub"",""ArcGIS Hub for Data Sharing"",""Resilient305 ArcGIS Hub"",""Resilient305 ArcGIS Hub Data Integration"",""Resilience Data Repository and GIS Platform"",""Building Energy Reporting and Disclosure Ordinance (BERDO)"",""CDP-ICLEI Unified Reporting System"",""Data Governance Plan for Resilience Building"",""Automated Energy Data Disclosure"",""Web-based Carbon Calculator"",""Data Visualization for Waste Management"",""Waste Tracking and Reporting System"",""Open Data Portal Expansion"",""Resilience Data Sharing Network"",""Open Data Policies"",""Open Data Network for Resilience"",""Open Data Platform for Public Engagement"",""Greenhouse Gas Emissions Inventory"",""Geospatial Technical Solutions by Trimble"",""Land Inventory Data Application (LInDA) for Natural Infrastructure"",""Community Data Dashboarding and Open-Data Portal"",""City Information Integration Platform"",""GeoHub and Open Data Integration"",""Real-time Data Gathering and Sharing Tools"",""IoT and Open Data for Proactive Governance"",""Open data platform"",""ENERGY STAR Portfolio Manager Integration"",""Green Button Standard Implementation"",""Open Data Sharing Platform"",""Open Data Portal"",""Shared/integrated data systems"",""Data Integration Platform for Resilience Strategy"",""LouieStat 2.0 Data Automation and Visualization"",""StoryMaps and ArcGIS Dashboards"",""Open data visualization"",""Open Data Publishing and Visualization"",""Open Data System for Community Support"",""Open Data Platform"",""Digital Platform for Sustainability Monitoring"",""Pune Data Observatory"",""Waste GIS and Waste Matters Studies"",""Open Data Platform"",""Urban Data Observatory"",""Open Data Platform for Water Management"",""Transparent Database System for Aquaculture"",""Open Data Platform for Disaster Control"",""Open Data Platform"",""Toyama City Open Data Site"",""Toyama City Lifeline Common Platform"",""Open Data Initiatives"",""Open Data Systems for Civic Innovation"",""Real-time, Publicly Accessible Data on Energy Performance"",""National Climate Change Management System (NCCMS)"",""Online Portal for Climate Change and Environment"",""National Climate Change Management System (NCCMS)"",""Public-Private Data Integration Model"",""Smart City Data Resilience Center"",""Smart technology based Data Center and Big-data Storage"",""Smart Data and Information Management"",""Public Waste Dashboard"",""Environmental Data Platform for Sydney"",""Consolidated hazard and risk data source"",""Open Data Publication and Visualization"",""Open Data Initiative"",""Open Data Initiative"",""Thessaloniki City Dashboard"",""Glasgow Data Sharing Initiative"",""Pittsburgh Regional Data Center"",""Greater Christchurch Open Data Access"",""STL Vacancy Portal"",""Open data platform in Toyama"",""Cali Integrated Information Services Platform"",""Data Sharing Between Public Agencies"",""Central Technology Database"",""Open Data Platform for Hydrogen Technology"",""Open Data Platform for Hydrogen Technology Development"",""Pune Data Observatory"",""Open Data Platform for Climate Resilience"",""Open Data Observatory"",""Waste GIS Development"",""Waste GIS and Waste Matters Studies"",""Citywide Data Integration Systems"",""NY Solar Map and Portal Expansion"",""Online Repository for VCP Project Information"",""SPEED 2.0 Web Mapping Application"",""Environment and Health Data Portal Expansion"",""GIS and Data-Sharing Platforms""]"
rech98gMOvxIwNSNh,2025-01-28T07:45:55.000Z,Social Vulnerability Tracking,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Community Resilience""]",2025-02-09T21:43:29.000Z,"[""Gender Indicators System""]"
rechEPA39CuAzi5Ja,2025-01-28T07:45:53.000Z,Community Aid Coordination,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Community Resilience""]",2025-01-28T07:45:53.000Z,
rechJA9Dut1fHNLHS,2025-01-28T07:45:28.000Z,Air Quality Alert Systems,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Hazard Monitoring""]",2025-02-09T21:43:29.000Z,"[""Air Quality Monitoring Network"",""Outdoor Air Quality Monitoring Network"",""Outdoor Air Quality Monitoring Network"",""Citywide Air Monitoring Network"",""Outdoor Air Quality Monitoring Network"",""Outdoor Air Quality Monitoring Network"",""Air Quality Monitoring Network Expansion"",""Street-Level Air Quality Monitoring Network"",""Community Air Quality Citizen-Science Toolkit"",""Air Quality Monitoring with Low-Cost Sensors"",""Hyperlocal Air Quality Monitoring Network"",""Air Quality and Emission Inventories"",""EPA Air Quality Sensor Data Collection"",""Air Pollution Monitoring at Schools"",""Rapid Alert Benzene Information System (RABITS)"",""Mobile Air Monitoring and Stationary Monitors"",""Real-time Air Quality Monitoring"",""Real-time Air Quality Monitoring"",""Air Quality Monitoring Program"",""Air Quality Monitoring and Impact Studies"",""Air Quality Monitoring Stations"",""Bangkok Air Emission Inventory and Database"",""Air Quality Monitoring and Modelling Systems"",""Air Pollution Hotspot-Based Forecasting System"",""Air Quality Data Monitoring and Dissemination"",""Continuous VOC Monitoring Stations"",""Improved Pollution Monitoring and Forecasting"",""Real-time Air Quality Monitoring Stations"",""Air Quality Monitoring and Forecasting"",""Continuous Ambient Air Quality Monitoring Stations (CAAQMS)"",""Air Pollution Monitoring and Analysis"",""Air Quality Monitoring and Forecasting System"",""Air Pollution Monitoring and Analysis"",""Real-time Air Quality Monitoring"",""Real-time Air Quality Monitoring"",""Air Quality Sensor Network"",""Upgraded Air Quality Monitoring System"",""Air Quality Management System (AQMS)"",""Upgraded Air Quality Monitoring System"",""Air Quality Management System"",""Air Quality Management System (AQMS) of Thessaloniki"",""Air Quality Monitoring for Clean Transport Zones"",""Air Quality Monitoring and Visualization"",""Comprehensive Air Quality Monitoring"",""Air Quality Monitoring Stations with Public Visualization"",""Neighborhood-Level Air Quality Monitoring"",""Community Air Quality Citizen-Science Toolkit""]"
rechWJSouhxyCyu2I,2025-01-28T07:45:50.000Z,Food Supply Monitoring,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Food System Adaptation""]",2025-02-09T21:43:29.000Z,"[""Re-TRAC Connect Portal for Waste Tracking and Donation"",""Blockchain-based Catfish Quality Monitoring"",""Consumption Behavior Change App"",""Re-TRAC Connect Portal for Waste Tracking""]"
rechapLWZkjudJiXf,2025-01-28T07:45:51.000Z,Cold Chain Resilience,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Food System Adaptation""]",2025-01-28T07:45:51.000Z,
reci5KQXDB9XZZCSw,2025-01-28T07:45:32.000Z,Smart Water Distribution Networks,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Infrastructure Adaptation""]",2025-02-09T21:43:29.000Z,"[""Green Utility Network in Water Supply"",""Utility Consumption Data Access"",""Automated Meter Reading"",""Interconnected Street-Segment Geothermal"",""District Cooling Network"",""Energy and Water Monitoring Program"",""Sub-metering for Energy and Water Monitoring"",""Smart City Technologies for Water Management"",""Smart City Technologies for Stormwater Management"",""Smart City Water Management"",""Mobile App for Parking Information"",""Low-Carbon Thermal Energy Networks"",""Smart City Transport and Mobility Platform"",""Smart Metering Program"",""SCADA System for Sewage Flow Monitoring"",""Intelligent Sewage Model"",""Intelligent Sewage Network Control System"",""Wastewater Heat Recovery"",""Solid Waste Management Monitoring Platform""]"
reciWft3LftQYhUKJ,2025-01-28T07:45:51.000Z,Emergency Supply Routing,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Food System Adaptation""]",2025-01-28T07:45:51.000Z,
reciZiI2FAU9C4Qal,2025-01-28T07:45:37.000Z,Recovery Planning Software,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Emergency Management""]",2025-01-28T07:45:37.000Z,
recicgB12oVLhp6hy,2025-01-28T07:45:36.000Z,Response Coordination Software,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Emergency Management""]",2025-02-09T21:43:29.000Z,"[""Pre-disaster Modeling Platform"",""Internal Dashboard for Disaster Recovery"",""Citywide Data Integration Systems"",""Citywide Data Integration Systems"",""SALUS Crisis Management Platform"",""Information Gateways for Emergency Coordination"",""Crisis Management System (CMS) Pilot"",""Crisis Management Tool"",""Integration into Crisis Management System"",""Crisis Management System for Flood Management"",""Crisis Management System (CMS) in Flood Management"",""Logic-Based Restoration Models"",""Bangkok Command Centre for Emergency Management"",""Coordination Systems for Disaster Management"",""Integrated Lifeline Platform"",""Integrated Information Sharing Platform"",""Real-time Monitoring and Rescue Support System"",""Big-data Driven Smart Safe City"",""Intelligent Video Surveillance System"",""Coordination Management System for Emergency Response"",""Citywide Data Integration System for First Responders"",""Citywide Data Integration Systems for Emergency Response"",""Integration of Critical Digital Assets with Emergency Management Mapping Tools"",""Cybersecurity Innovation Incubator"",""SALUS Crisis Management Platform"",""Citywide Data Integration Systems for First Responders"",""Smartphone Apps and Websites for First Responders""]"
reciwQaSajnB3NEjq,2025-01-28T07:45:40.000Z,Bioswale Monitoring,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Ecosystem Protection""]",2025-01-28T07:45:40.000Z,
recjAqq1Xfbjwo7kX,2025-01-28T07:45:33.000Z,Hardened Transportation Networks,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Infrastructure Adaptation""]",2025-01-28T07:45:33.000Z,
reck5Q3ExLEzhDCpR,2025-01-28T07:45:42.000Z,Retention Basin Monitoring,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Water Resilience""]",2025-01-28T07:45:42.000Z,
reclRebuZYLW4exua,2025-01-28T07:45:33.000Z,Resilient Power Networks,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Infrastructure Adaptation""]",2025-02-09T21:43:29.000Z,"[""Microgrid Protection for Critical Facilities"",""Local Microgrids"",""Community Energy Resiliency via Renewable Energy and Storage"",""Resilient Solar PV with Energy Storage"",""Community-shared solar photovoltaic (PV) systems"",""Solar plus storage systems for energy resilience"",""Lower Roxbury Microgrid Pilot"",""Clean Energy Microgrid for Resilience"",""Microgrid Installation for Power Redundancy"",""Community Energy Resilience"",""Community Energy Resilience Program"",""Microgrid for Critical Infrastructure Resilience"",""Community Energy Resilience Program"",""Electric Vehicle Charging Infrastructure"",""Microgrid for Emergency Response"",""Renewable Energy and Battery Retrofit for Resilience Hubs"",""Neighborhood Microgrid Development"",""Electric Vehicle Fleet Expansion"",""Microgrid installations powered by renewable resources"",""Microgrid Deployment"",""Resilient EV Charging Hubs"",""Microgrid with Distributed Energy Resources"",""Virtual Power Plants for Disaster Resilience"",""Autonomous Decentralized Energy Infrastructure"",""Autonomous Decentralized Energy Infrastructure"",""Autonomous and Decentralized Energy Infrastructure"",""Solar and Battery Power Systems for Critical Facilities"",""Microgrids at Cooling Centers and Emergency Shelters"",""Distributed Generation and Microgrids""]"
reclnlhgqeqczyKmO,2025-01-28T07:46:02.000Z,Sector Vulnerability Assessment,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Economic Resilience""]",2025-01-28T07:46:02.000Z,
recmVSeDQO8daIeCV,2025-01-28T07:45:33.000Z,Critical Facility Protection,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Infrastructure Adaptation""]",2025-01-28T07:45:33.000Z,
recnemthbF0GrAz9r,2025-01-28T07:45:43.000Z,Contamination Monitoring,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Water Resilience""]",2025-02-09T21:43:29.000Z,"[""Biscayne Bay Water Quality Monitoring"",""Computerized Water Quality Monitoring System""]"
reco0poD4GZ2JJGcz,2025-01-28T07:45:37.000Z,Emergency Resource Logistics,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Emergency Management""]",2025-02-09T21:43:29.000Z,"[""Automated Fuel Tracking System"",""Automated Fuel Tracking System""]"
recobtoHFczqG64lu,2025-01-28T07:46:03.000Z,Climate Data Standardization Tools,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Data Integration Platforms""]",2025-02-09T21:43:29.000Z,"[""Open Data Visualization and Automation"",""C40 Cities Climate Data Management Framework"",""Data Infrastructure Modernization"",""Standardized Energy Database""]"
recooAYBKHZwGfVWk,2025-01-28T07:45:45.000Z,Water Storage Optimization,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Water Resilience""]",2025-01-28T07:45:45.000Z,
recq0DlEBQzAyOz2j,2025-01-28T07:45:58.000Z,Climate Finance Tracking,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Adaptation Planning""]",2025-01-28T07:45:58.000Z,
recqFLsJRhgvfAVe9,2025-01-28T07:45:28.000Z,Environmental Sensor Networks,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Hazard Monitoring""]",2025-02-09T21:43:29.000Z,"[""Toyama City Sensor Network"",""Array of Things (AoT)"",""Array of Things Smart City Initiative"",""IoT Sensor Deployment for Resilience Metrics"",""Array of Things"",""Solar PV Performance Monitoring Network"",""Sewer Manhole Sensors"",""Environment and Health Data Portal Expansion"",""Smart Sensor and Digital Communication Technologies"",""Smart Sensor and Digital Communication Technologies"",""Hyperlocal Air Quality Monitoring Initiative"",""Lumen Methane Monitoring and Inspection System"",""Integrated Monitoring and Observation Systems"",""Methane Leak Mapping with Google Map Vehicles"",""Methane Mapping Pilot"",""GIS Mapping for Land Surface Temperature Monitoring"",""IT enabled monitoring and tracking of waste"",""Surveillance and Monitoring Systems"",""Collaborative Sensor Network Integration"",""Toyama City Sensor Networks"",""LoRaWAN Communication Network for Disaster Monitoring"",""Climate Monitoring and Observation Systems"",""City Data Collection with Sensors"",""Remote Sensing for Emission Hotspots"",""Low-cost Sensor Deployment for Air Quality"",""Smart Environmental Monitoring Systems"",""Street Lighting Data Communication Hubs""]"
recqOUgf1kanNywCd,2025-01-28T07:45:49.000Z,Weather-Smart Agriculture Systems,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Food System Adaptation""]",2025-02-09T21:43:29.000Z,"[""Weather-Controlled Irrigation Systems""]"
recqRIcbHrCSR3MO4,2025-01-28T07:45:49.000Z,Adaptive Farming Platforms,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Food System Adaptation""]",2025-02-09T21:43:29.000Z,"[""Digital Application for Lifecycle Analysis of Food Items"",""Freight Farms Automated Hydroponic System"",""IoT-enabled Medicinal Plant Cultivation System"",""Next Generation Greenhouse Horticulture"",""Next-Generation Greenhouse Horticulture"",""Smart Agriculture using ICT"",""Hydroponics for Water Efficiency and Crop Quality""]"
recrF5HwrOgeO35v4,2025-01-28T07:45:54.000Z,Public Feedback Systems,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Community Resilience""]",2025-01-28T07:45:54.000Z,
recrKnl1Sx565HRKg,2025-01-28T07:45:56.000Z,Scenario Planning Systems,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Adaptation Planning""]",2025-02-09T21:43:29.000Z,"[""Hazard Modeling and Scenario Planning"",""Scenario Modeling and Artificial Intelligence for Preparedness"",""Scenario Modeling and Artificial Intelligence for Preparedness"",""Scenario Modeling and Artificial Intelligence for Disaster Preparedness"",""Interactive Scenario Visualization Tool"",""Living Lab Strategy"",""Scenario Planning for Climate Change and Disaster Response"",""Interactive City Model for Sustainable Urban Planning"",""Virtual Reality Model of Central City Built Environment"",""Virtual Reality Model of Central City"",""3D Decision Support Tool for Urban Planning"",""Interactive 3D Decision-Support Tool"",""Agent-based Modelling for Transport Surveys"",""Agent-based Modelling for Urban Mobility""]"
recrRwmjZcVuNxW3y,2025-01-28T07:45:39.000Z,Natural Buffer Maintenance,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Ecosystem Protection""]",2025-01-28T07:45:39.000Z,
recrUQtCy8BNxLSQh,2025-01-28T07:45:59.000Z,Climate Model Downscaling Tools,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Adaptation Planning""]",2025-02-09T21:43:29.000Z,"[""Downscaled Climate Data for Adaptation Planning"",""Climate Atlas of Canada""]"
recsOD2DwaZXGBKbd,2025-01-28T07:45:54.000Z,Participatory Planning Platforms,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Community Resilience""]",2025-02-09T21:43:29.000Z,"[""Crowdsourced Data in Planning"",""Community-Generated Data Mapping for SLR"",""Sustainability App Development Competitions"",""Online Community Planning Portal"",""Smart Cities Initiatives"",""Be Heard Boulder Online Engagement Platform"",""Digital Community Engagement Tool"",""Community access to digital participatory planning tools"",""E-Participation Tools for Safe Routes"",""Treasure Bank Online Portal"",""Smart City Development with Microsoft CityNext"",""EVO::SPACE Website Platform"",""Stakeholder Collaboration Platform"",""Participatory Decision-Making Apps"",""SchoolGreens Platform"",""Participatory Decision-Making Apps"",""Thessaloniki Youth e-Participation Tool"",""E-participation tools for Safe Routes to School"",""Digital participatory planning tools in Semarang"",""Digital citizen engagement platform in Quito"",""Digital Community Engagement Tool"",""Virtual Engagement Room Platform"",""Virtual Engagement Room for Youth and Children"",""Citizen Science Programs for Groundwater Monitoring"",""ICT Tools for Public Engagement and Social Accountability""]"
rectWtzRiykSkdUGc,2025-01-28T07:45:43.000Z,Water Efficiency Tracking,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Water Resilience""]",2025-02-09T21:43:29.000Z,"[""GIS Water Usage Tracking"",""GIS-based Water Usage Tracking"",""Smart Water Management""]"
recu78jPFNzCyG3ZR,2025-01-28T07:45:53.000Z,Financial Protection Platforms,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Community Resilience""]",2025-01-29T15:29:00.000Z,
recuIENNK04W2UfHv,2025-01-28T07:45:35.000Z,Emergency Alert Systems,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Emergency Management""]",2025-02-09T21:43:29.000Z,"[""Safe Phone Booth Initiative"",""Smart911 Emergency Communication System"",""NotifyChicago Alert System"",""Smart911 System"",""Smart911 System"",""Notify Chicago Service"",""Digital Display Terminals for Emergency Alerts"",""Québec en alerte system"",""Early-warning communication networks in Medellín"",""Early-warning communication networks in Medellín"",""Regionally Coordinated Emergency Communications System"",""Real-time data monitoring for emergency response"",""Real-time Emergency Alerting System"",""Tulsa Ready App"",""Emergency Mobility Communication Technology"",""Early Warning Tools in Dakar"",""PulsePoint Technology for First Responders"",""Emergency Alert System Upgrade"",""Emergency Alert Response System"",""Emergency Alert System (EAS) Upgrade"",""PulsePoint Emergency Response App"",""Voice Message Alerts"",""NotifyLA System"",""NotifyLA Alert System"",""IPAWS-Enabled Emergency Alert System"",""IPAWS-Enabled Emergency Alert System"",""Two-way Communication Kiosk"",""LMPD Real Time Crime Center"",""Louisville Emergency Notification System (LENSAlert)"",""Da Nang Smart Safety Center"",""Wireless Communication Tools for Off-shore Boats"",""Emergency Operation Centre"",""Digital application for risk prevention and response"",""Toyama City Real-Time Information Platform"",""Sensor Network and Online Platform for Emergencies"",""Mobile Phone Alert System for Water Release"",""Intelligent CCTV System"",""Citizen Safety Guard Mobile Application"",""Smart CCTV Network"",""AI-Embedded CCTV System"",""IoT-based Real-time Fire Alarm System"",""Ansimi Smart Safety Network"",""Seoul Emergency Alerts"",""Smartphone Emergency Alert System"",""Emergency Text Message Alerts"",""Smart CCTV Network for Safety"",""Seoul Safety App"",""Smart Safety Net"",""ICT-based 119 disaster response system"",""24/7 Threat Detection and Response"",""Community Risk Management Pilot"",""System of Communication for Crisis Management"",""IPAWS-Enabled Emergency Alert System"",""IPAWS-Enabled Emergency Alert System"",""Intelligent Small Architecture Elements"",""PulsePoint Emergency Response App"",""NotifyLA Alert System""]"
recuVN8L0k3ds3SNk,2025-01-28T07:45:36.000Z,Emergency Supply Tracking,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Emergency Management""]",2025-02-09T21:43:29.000Z,"[""Liquid Fuel Asset Database"",""Drone Delivered Food and Water Supplies""]"
recugiCCFO5VkhlqQ,2025-01-28T07:45:50.000Z,Agricultural Risk Assessment,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Food System Adaptation""]",2025-01-28T07:45:50.000Z,
recujyzKt6btCzx22,2025-01-28T07:45:30.000Z,Impact Forecasting Applications,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Hazard Monitoring""]",2025-02-09T21:43:29.000Z,"[""Enhanced Dynamic Coastal Flood Modeling"",""Hazard Modelling Tools"",""Risk Mapping and Forecasting"",""3D/VR Model for Hazard Awareness"",""Enhanced Dynamic Coastal Flood Modeling""]"
recuno5U8pDfeYHFa,2025-01-28T07:45:41.000Z,Watershed Protection Tools,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Ecosystem Protection""]",2025-02-09T21:43:29.000Z,"[""Regional Collaborative River Basin Data Coordination"",""The Nature Conservancy Software Tools""]"
recv1aklvJLGJkjvA,2025-01-28T07:45:31.000Z,Flood Protection Systems,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Infrastructure Adaptation""]",2025-01-28T07:45:31.000Z,
recvNGyReZHDm22Fl,2025-01-28T07:45:54.000Z,Emergency Information Sharing,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Community Resilience""]",2025-02-09T21:43:29.000Z,"[""Emergency Information Sharing System"",""Waze Data for Traffic Congestion Detection"",""Online Document Repository for VCP Project Information"",""L.A. CyberLab Cybersecurity Platform""]"
recvfb6fClTPYs871,2025-01-28T07:46:01.000Z,Climate-Resilient Investing,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Economic Resilience""]",2025-02-09T21:43:29.000Z,"[""EVolve Houston Electric Vehicle Roadmap""]"
recvp5HXyuJbkelvg,2025-01-28T07:46:03.000Z,Interoperability Frameworks,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Data Integration Platforms""]",2025-02-09T21:43:29.000Z,"[""Integrated Data Infrastructure for City Departments"",""Geographic Information System (GIS) for Climate Data Integration"",""Geographic Information System (GIS)"",""Integrated Data Infrastructure for City Resilience"",""Integrated Information Services Platform"",""Integrated Information System for Transport"",""Data Centralization and Integration for Energy Systems"",""Integration of Pune Aquifer Map into Enterprise GIS"",""City Data Integration Capacity Expansion""]"
recwOPcLrYgClUxKi,2025-01-28T07:45:33.000Z,Emergency Communications Infrastructure,2025-01-28,Active,V_01-28-2025-00-00-00,"[""Infrastructure Adaptation""]",2025-02-09T21:43:29.000Z,"[""LinkNYC Free Wireless Network"",""Network-sharing capabilities during emergencies"",""Wi-Fi and High-Speed Internet Access"",""Redundant Microwave/Satellite Links"",""Shipping Satcoms as Comms Hubs"",""Network-sharing capabilities during emergencies""]"
